what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1508932771062
locale,sysinfo,,,"pt_BR",1508932771062
processors,sysinfo,,,"8",1508932771062
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1508932771062
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1508932771062
java.specification.name,sysinfo,,,"Java Platform API Specification",1508932771062
java.specification.vendor,sysinfo,,,"Oracle Corporation",1508932771062
java.specification.version,sysinfo,,,"1.7",1508932771062
java.vendor,sysinfo,,,"Oracle Corporation",1508932771062
java.version,sysinfo,,,"1.7.0_01",1508932771062
java.vm.info,sysinfo,,,"mixed mode",1508932771062
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1508932771062
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1508932771062
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1508932771062
java.vm.specification.version,sysinfo,,,"1.7",1508932771062
java.vm.vendor,sysinfo,,,"Oracle Corporation",1508932771062
java.vm.version,sysinfo,,,"21.1-b02",1508932771062
started,bundle,org.eclipse.jst.servlet.ui,1.1.400.v201005272100,"org.eclipse.jst.servlet.ui",1508932771078
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1508932771250
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1508932771343
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1508932771530
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1508932771577
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1508932771655
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1508932771722
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1508932771722
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1508932772131
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1508932772147
